,kills,headshotKills,heals,damageDealt,DBNOs,walkDistance,predicted_winPlacePerc,winPlacePerc,error
30183,2,1,1,389,0,1677,79.61876974684901,77,-2.6187697468490114
30184,0,0,0,0,0,145,21.850337322194,44,22.149662677806
30185,1,1,0,125,0,591,44.261983234551735,41,-3.2619832345517352
30186,0,0,0,0,0,192,24.862443953669263,46,21.137556046330737
30187,0,0,0,0,0,84,15.720948365825574,25,9.279051634174426
30188,1,1,0,131,0,1494,67.16645794568588,58,-9.166457945685877
30189,1,1,2,152,0,1188,70.28794625410133,60,-10.287946254101328
30190,2,0,4,330,0,991,64.7159108198531,65,0.284089180146907
30191,0,0,0,40,0,569,40.93586710113587,39,-1.9358671011358695
30192,5,3,2,475,0,1405,86.96837433958642,61,-25.96837433958642
30193,0,0,0,2,0,1131,56.99395906083008,44,-12.993959060830079
30194,0,0,0,66,0,47,11.262302875375346,8,-3.2623028753753456
30195,0,0,0,0,0,914,48.14447424711377,71,22.85552575288623
30196,0,0,0,198,0,0,1.0196252316063137,0,-1.0196252316063137
30197,3,1,0,278,0,2412,84.8650233429662,84,-0.8650233429661967
30198,0,0,0,0,0,559,40.83398302096544,63,22.16601697903456
30199,0,0,2,57,0,959,60.23138550815938,63,2.768614491840623
30200,2,0,0,256,0,545,49.79832835835791,39,-10.798328358357907
30201,0,0,0,49,0,420,36.292106551487045,51,14.707893448512955
30202,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30203,1,0,1,78,0,640,53.62674502630733,55,1.3732549736926671
30204,0,0,1,0,0,216,32.55156638105501,20,-12.55156638105501
30205,0,0,0,0,0,250,28.76872946795408,40,11.231270532045919
30206,0,0,0,0,0,105,18.337679430655964,15,-3.337679430655964
30207,0,0,0,0,0,873,50.50205590702692,63,12.497944092973079
30208,0,0,0,0,0,2332,72.49227788791721,58,-14.492277887917211
30209,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30210,0,0,0,0,0,1385,60.560144774660664,75,14.439855225339336
30211,0,0,0,0,0,787,48.021268303286284,38,-10.021268303286284
30212,0,0,0,96,0,593,42.38966175535368,39,-3.3896617553536785
30213,1,1,0,100,0,56,17.376592591136745,14,-3.3765925911367454
30214,1,0,6,149,0,692,52.115306361806425,57,4.884693638193575
30215,0,0,0,0,0,6,6.029909701480025,0,-6.029909701480025
30216,0,0,1,0,0,2796,78.37815331194169,87,8.621846688058312
30217,2,1,1,281,0,1606,77.72918199355507,93,15.270818006444927
30218,0,0,0,91,0,168,27.130516009222156,33,5.869483990777844
30219,0,0,0,49,0,1063,59.67086521239305,54,-5.670865212393053
30220,0,0,0,28,0,30,8.673562613046313,0,-8.673562613046313
30221,3,2,0,319,0,3466,89.54981174022127,91,1.4501882597787272
30222,0,0,5,0,0,2820,78.89341524209837,92,13.10658475790163
30223,0,0,0,0,0,0,2.6800779457914206,5,2.3199220542085794
30224,0,0,0,0,0,46,10.11270540410402,14,3.8872945958959804
30225,0,0,0,0,0,482,37.76361209804144,39,1.2363879019585582
30226,2,0,0,200,0,1844,75.94480461858711,73,-2.9448046185871135
30227,1,0,0,167,0,259,34.742748326955564,27,-7.742748326955564
30228,2,1,2,353,0,1390,70.56374748443328,64,-6.563747484433279
30229,0,0,0,0,0,276,29.00817325801139,25,-4.008173258011389
30230,5,1,6,545,0,3530,94.30698909926046,100,5.693010900739537
30231,0,0,0,40,0,39,10.079698749596345,6,-4.079698749596345
30232,0,0,0,0,0,114,19.73168685836574,16,-3.731686858365741
30233,0,0,0,0,0,1942,68.40520193346576,74,5.5947980665342385
30234,0,0,2,96,0,859,56.790458850907115,39,-17.790458850907115
30235,0,0,0,0,0,465,37.32447285565686,22,-15.324472855656857
30236,0,0,2,55,0,2384,79.56491440351597,93,13.43508559648403
30237,0,0,0,65,0,0,2.014428047735349,0,-2.014428047735349
30238,0,0,0,0,0,34,8.763076317647933,9,0.2369236823520673
30239,2,0,1,249,0,1796,80.87358848874906,64,-16.873588488749064
30240,1,0,0,188,0,1267,56.22404290309594,63,6.775957096904058
30241,0,0,0,0,0,2050,67.88798552490105,55,-12.887985524901055
30242,0,0,0,0,0,91,16.382716173772195,17,0.6172838262278049
30243,0,0,0,0,0,114,19.73168685836574,32,12.268313141634259
30244,9,4,8,902,0,1858,94.04402416147808,88,-6.044024161478077
30245,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30246,0,0,0,0,0,224,28.331156890536555,17,-11.331156890536555
30247,0,0,0,0,0,1527,60.464195359019726,83,22.535804640980274
30248,1,0,0,131,0,867,51.39457003817893,37,-14.394570038178927
30249,0,0,0,0,0,0,2.6800779457914206,9,6.319922054208579
30250,1,0,4,179,0,1977,81.81490663420962,93,11.18509336579038
30251,3,0,5,358,0,3293,89.83093651044287,83,-6.830936510442868
30252,1,0,0,118,0,604,47.366022870806646,43,-4.3660228708066455
30253,0,0,0,0,0,889,50.12755131547973,60,9.872448684520272
30254,0,0,0,0,0,545,40.78781101532136,45,4.21218898467864
30255,3,1,2,392,0,1676,85.27754599649496,62,-23.277545996494965
30256,2,1,1,185,0,2410,86.05289178588994,55,-31.05289178588994
30257,0,0,4,0,0,1439,62.10527860542693,68,5.894721394573068
30258,1,0,0,100,0,747,49.74902566832809,35,-14.749025668328088
30259,0,0,1,101,0,6444,78.29493055937972,96,17.705069440620278
30260,2,1,1,234,0,357,45.45366873977789,41,-4.453668739777889
30261,0,0,0,0,0,2519,72.81794868418876,52,-20.817948684188764
30262,2,0,1,199,0,768,57.86469780837755,44,-13.86469780837755
30263,1,0,0,100,0,1122,60.55890500798037,56,-4.558905007980371
30264,0,0,0,53,0,30,8.460675220666749,5,-3.460675220666749
30265,0,0,0,54,0,1463,64.28990609080496,87,22.710093909195038
30266,5,0,5,477,0,2997,93.24673590168423,92,-1.2467359016842323
30267,0,0,0,82,0,808,48.53045402790216,73,24.46954597209784
30268,2,1,5,211,0,720,53.04215330673901,62,8.95784669326099
30269,3,0,1,249,0,1913,84.71582489655624,48,-36.71582489655624
30270,4,2,0,288,0,1871,79.41592506867438,96,16.584074931325617
30271,0,0,0,0,0,490,40.95237443636878,32,-8.952374436368778
30272,0,0,3,0,0,2926,78.65498578014605,88,9.345014219853951
30273,0,0,0,5,0,1035,52.38285705508659,72,19.61714294491341
30274,0,0,1,0,0,2033,72.7411937304993,77,4.258806269500695
30275,0,0,0,25,0,129,21.026204755771477,38,16.973795244228523
30276,0,0,0,77,0,142,23.13998044758001,26,2.8600195524199883
30277,0,0,1,16,0,3127,73.73979818386685,92,18.260201816133147
30278,0,0,0,0,0,512,40.514368265759735,29,-11.514368265759735
30279,0,0,0,29,0,207,29.09074692510672,29,-0.09074692510672122
30280,1,0,1,45,0,1891,80.0759976355478,87,6.924002364452207
30281,1,1,0,100,0,179,30.031676594517194,28,-2.0316765945171937
30282,0,0,0,155,0,186,28.600328147726746,22,-6.600328147726746
30283,1,0,2,102,0,3996,86.44457560168256,91,4.555424398317442
30284,2,0,0,207,0,1807,76.7630284358745,44,-32.7630284358745
30285,0,0,0,25,0,977,54.06341919700369,46,-8.06341919700369
30286,2,0,2,183,0,3203,88.52135665384793,74,-14.521356653847931
30287,0,0,0,0,0,951,52.873633119485966,37,-15.873633119485966
30288,0,0,0,6,0,0,1.2480552033002381,4,2.751944796699762
30289,0,0,0,172,0,0,1.5017699913296445,0,-1.5017699913296445
30290,0,0,0,0,0,0,2.6800779457914206,3,0.31992205420857944
30291,1,0,0,128,0,2770,79.25886171016474,60,-19.258861710164737
30292,3,0,4,458,0,2194,90.00836976634601,96,5.991630233653993
30293,0,0,0,99,0,0,1.4012149631193243,0,-1.4012149631193243
30294,1,1,1,169,0,1020,56.908057826449074,42,-14.908057826449074
30295,2,0,0,200,0,2099,77.37240152004136,97,19.627598479958635
30296,1,0,0,100,0,361,38.142552375344565,40,1.8574476246554354
30297,1,1,2,72,0,775,52.992128848698336,75,22.007871151301664
30298,1,0,0,100,0,1096,54.911212452443806,40,-14.911212452443806
30299,2,1,10,274,0,2470,85.99145218083133,87,1.008547819168669
30300,0,0,0,0,0,97,16.382716173772195,14,-2.382716173772195
30301,0,0,0,81,0,436,36.81835085416125,22,-14.818350854161253
30302,0,0,0,0,0,1887,67.9576169550661,90,22.0423830449339
30303,1,1,1,142,0,1047,65.17109959361647,72,6.828900406383525
30304,2,2,1,200,0,1694,74.28562292500354,75,0.7143770749964631
30305,1,1,0,130,0,1900,71.67646238210328,79,7.323537617896719
30306,0,0,1,71,0,1361,68.62549903590555,71,2.3745009640944517
30307,0,0,1,1,0,1325,66.26899472483598,77,10.731005275164023
30308,1,1,2,168,0,1439,65.87974902496713,77,11.120250975032874
30309,0,0,0,0,0,12,5.208148096438008,2,-3.2081480964380082
30310,1,0,1,100,0,132,27.127128247140096,32,4.872871752859904
30311,0,0,1,0,0,677,49.54432863509337,56,6.455671364906628
30312,0,0,0,54,0,135,20.772389514374623,39,18.227610485625377
30313,0,0,0,0,0,576,40.83398302096544,34,-6.833983020965441
30314,2,0,0,200,0,192,32.34351823094708,22,-10.343518230947083
30315,3,0,0,289,0,223,37.6819622547857,51,13.318037745214298
30316,1,0,1,94,0,456,50.49776075777427,44,-6.497760757774273
30317,0,0,0,0,0,0,2.6800779457914206,48,45.31992205420858
30318,0,0,1,42,0,75,23.61598273622687,25,1.3840172637731314
30319,0,0,1,73,0,1539,72.49228352639297,86,13.507716473607033
30320,0,0,0,0,0,43,10.11270540410402,6,-4.11270540410402
30321,0,0,0,0,0,332,32.76675116345123,25,-7.766751163451232
30322,0,0,0,45,0,1048,53.51281772126156,75,21.487182278738437
30323,0,0,0,0,0,1056,53.530142758182926,67,13.469857241817074
30324,1,1,3,100,0,2029,77.51647126672586,60,-17.51647126672586
30325,3,1,4,281,0,2040,86.0226243448362,87,0.9773756551637973
30326,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30327,0,0,4,25,0,3071,82.25096330650663,85,2.749036693493366
30328,0,0,0,0,0,39,9.20231494264074,10,0.79768505735926
30329,2,0,0,218,0,1175,65.52806077414691,83,17.47193922585309
30330,0,0,0,43,0,124,19.10695235806078,20,0.8930476419392193
30331,1,0,9,152,0,1768,77.74320775948502,65,-12.743207759485017
30332,1,0,0,151,0,446,41.27733953747222,53,11.722660462527777
30333,2,0,1,200,0,745,54.25446134615372,58,3.745538653846282
30334,0,0,0,35,0,1098,51.87175582258385,86,34.12824417741615
30335,0,0,1,72,0,2639,81.59719435803345,81,-0.5971943580334482
30336,2,0,1,395,0,832,66.23822999648979,58,-8.238229996489792
30337,0,0,0,0,0,69,13.890860614641554,14,0.10913938535844636
30338,0,0,0,0,0,0,2.6800779457914206,2,-0.6800779457914206
30339,0,0,0,0,0,163,22.79891426724221,30,7.2010857327577895
30340,0,0,0,0,0,783,48.021268303286284,56,7.978731696713716
30341,0,0,0,144,0,277,36.950714565097094,19,-17.950714565097094
30342,0,0,0,25,0,0,2.185863056590344,0,-2.185863056590344
30343,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30344,1,0,2,187,0,643,48.794831384284066,50,1.2051686157159338
30345,1,0,0,100,0,517,44.211350563491806,32,-12.211350563491806
30346,6,1,2,562,0,4791,97.08080957989371,94,-3.0808095798937103
30347,1,0,4,101,0,3439,85.46075979641184,90,4.5392402035881645
30348,0,0,0,0,0,631,44.01513407323292,33,-11.015134073232922
30349,0,0,0,0,0,174,22.79891426724221,17,-5.7989142672422105
30350,2,0,5,248,0,1004,67.0181568844348,76,8.981843115565198
30351,0,0,0,64,0,194,25.517707794641893,15,-10.517707794641893
30352,1,1,0,100,0,440,40.169472844736724,53,12.830527155263276
30353,2,1,1,200,0,2577,83.00186121387608,85,1.998138786123917
30354,1,0,0,167,0,2555,83.51912165222103,87,3.480878347778969
30355,0,0,0,0,0,199,25.577538676746997,31,5.422461323253003
30356,2,0,2,244,0,2275,84.27767037705064,73,-11.27767037705064
30357,0,0,0,43,0,546,39.8766058925977,35,-4.876605892597702
30358,0,0,0,0,0,16,5.487120864008461,10,4.512879135991539
30359,0,0,0,0,0,152,21.91209268604287,20,-1.9120926860428717
30360,1,0,0,113,0,419,39.960921345444774,35,-4.960921345444774
30361,3,1,2,455,0,3436,91.62561947122921,98,6.374380528770786
30362,0,0,1,0,0,1754,71.62257968667724,73,1.3774203133227587
30363,0,0,0,0,0,4165,79.55861076316846,82,2.44138923683154
30364,0,0,1,0,0,2039,74.70170937336036,55,-19.70170937336036
30365,1,0,1,146,0,1569,75.69358618657236,75,-0.6935861865723609
30366,1,0,5,64,0,4184,87.1790119865184,91,3.820988013481596
30367,9,4,10,1087,0,1867,96.88747116351348,100,3.1125288364865185
30368,0,0,0,0,0,116,19.73168685836574,29,9.268313141634259
30369,1,0,0,123,0,238,33.60087555502543,17,-16.600875555025432
30370,0,0,0,85,0,408,36.053068380599136,30,-6.053068380599136
30371,1,1,0,100,0,59,17.747871137253444,13,-4.747871137253444
30372,0,0,2,95,0,263,37.048103724255654,43,5.951896275744346
30373,1,1,0,100,0,131,24.80583432140935,24,-0.8058343214093497
30374,2,0,0,200,0,2231,77.56197950394838,58,-19.56197950394838
30375,1,0,0,96,0,785,51.68017521539478,88,36.31982478460522
30376,0,0,0,0,0,46,10.11270540410402,11,0.8872945958959804
30377,4,2,1,399,0,1190,71.81277989627664,77,5.187220103723362
30378,2,0,1,195,0,1223,67.4907937615225,45,-22.490793761522497
30379,0,0,0,0,0,0,2.6800779457914206,2,-0.6800779457914206
30380,1,0,0,112,0,940,56.766373477168,54,-2.7663734771680026
30381,0,0,0,29,0,2338,75.23014056867576,81,5.769859431324235
30382,1,0,2,138,0,1231,67.10433082138687,75,7.895669178613133
30383,0,0,1,0,0,2390,75.1875925131292,82,6.8124074868707964
30384,0,0,0,0,0,112,17.966065831633415,16,-1.966065831633415
30385,0,0,1,52,0,387,39.383262171887075,37,-2.3832621718870755
30386,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30387,0,0,0,0,0,205,26.711734999265154,8,-18.711734999265154
30388,0,0,0,0,0,19,5.9888037345812934,26,20.011196265418707
30389,0,0,2,38,0,5831,83.35738672146165,89,5.642613278538349
30390,0,0,1,0,0,1006,59.79314117600231,83,23.206858823997692
30391,1,0,1,190,0,1912,80.23956172908892,80,-0.23956172908891915
30392,0,0,0,0,0,2252,72.40056351132169,60,-12.400563511321693
30393,0,0,1,0,0,1588,71.71739262795953,69,-2.7173926279595264
30394,0,0,0,30,0,69,16.763362450483463,2,-14.763362450483463
30395,0,0,4,0,0,2939,78.67445285922071,81,2.3255471407792925
30396,0,0,0,0,0,98,16.382716173772195,9,-7.382716173772195
30397,0,0,0,0,0,626,44.01513407323292,31,-13.015134073232922
30398,2,1,0,200,0,2642,81.02836932397099,65,-16.028369323970992
30399,2,0,1,239,0,1265,67.40048570500804,73,5.5995142949919625
30400,0,0,0,0,0,167,22.79891426724221,16,-6.7989142672422105
30401,1,0,3,184,0,2945,88.25675177269196,76,-12.256751772691956
30402,1,0,0,132,0,178,27.869323569187298,34,6.130676430812702
30403,0,0,0,46,0,0,2.389275015752729,0,-2.389275015752729
30404,0,0,0,24,0,224,28.651506462125777,29,0.3484935378742229
30405,0,0,0,0,0,543,40.78781101532136,53,12.21218898467864
30406,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30407,0,0,0,0,0,98,16.382716173772195,24,7.617283826227805
30408,0,0,0,0,0,115,19.73168685836574,12,-7.731686858365741
30409,0,0,0,0,0,991,53.07210558001285,51,-2.0721055800128525
30410,1,0,0,100,0,781,50.96408041801831,53,2.0359195819816875
30411,2,0,0,196,0,1303,70.5315308257429,90,19.468469174257095
30412,0,0,0,0,0,1331,53.533511958651324,88,34.466488041348676
30413,0,0,0,40,0,1751,69.92126647224744,94,24.07873352775256
30414,1,0,1,156,0,1394,70.14419717756199,72,1.855802822438008
30415,0,0,0,0,0,242,28.76872946795408,9,-19.76872946795408
30416,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30417,0,0,1,104,0,572,46.17741867664422,22,-24.177418676644223
30418,0,0,0,0,0,20,6.349499843591528,0,-6.349499843591528
30419,1,0,0,157,0,1109,59.21290985204624,44,-15.212909852046238
30420,0,0,0,90,0,0,1.7813216677594865,0,-1.7813216677594865
30421,2,1,4,175,0,3220,89.19109947884826,86,-3.1910994788482583
30422,0,0,0,49,0,21,7.186852561856817,12,4.813147438143183
30423,1,0,0,100,0,960,54.82743584245176,74,19.172564157548237
30424,1,0,1,205,0,811,57.4765062726747,76,18.523493727325302
30425,1,0,1,110,0,920,59.09663304354298,49,-10.09663304354298
30426,1,1,1,130,0,1084,62.54805009343333,54,-8.548050093433332
30427,0,0,0,0,0,2700,73.46941067902463,78,4.530589320975366
30428,1,0,3,100,0,1611,73.78476077857596,94,20.215239221424042
30429,1,0,1,16,0,153,33.69269947970259,25,-8.69269947970259
30430,0,0,0,227,0,0,1.6091203249982837,0,-1.6091203249982837
30431,0,0,0,38,0,539,41.16649037576122,36,-5.166490375761221
30432,1,0,7,100,0,1986,77.66350372549114,74,-3.6635037254911396
30433,0,0,0,100,0,796,46.55855148235533,57,10.441448517644673
30434,0,0,0,90,0,276,28.891217536410586,65,36.108782463589414
30435,2,0,5,357,0,825,60.679371820789626,89,28.320628179210374
30436,0,0,0,37,0,36,10.075549305451899,5,-5.075549305451899
30437,2,1,0,322,0,2545,83.50817125372392,98,14.491828746276084
30438,5,1,2,499,0,4286,94.88634457952537,90,-4.886344579525371
30439,1,0,12,98,0,582,70.24585720421209,68,-2.2458572042120863
30440,0,0,0,71,0,62,14.517575222435825,4,-10.517575222435825
30441,0,0,4,0,0,921,63.32265972148615,70,6.677340278513853
30442,0,0,0,0,0,17,5.487120864008461,1,-4.487120864008461
30443,0,0,0,0,0,0,2.6800779457914206,1,-1.6800779457914206
30444,0,0,0,0,0,238,28.331156890536555,51,22.668843109463445
30445,0,0,0,380,0,0,2.2649933325829994,0,-2.2649933325829994
30446,0,0,0,96,0,432,37.07802930228874,25,-12.07802930228874
30447,0,0,0,24,0,167,25.368242455057807,13,-12.368242455057807
30448,0,0,0,0,0,146,21.850337322194,17,-4.850337322194001
30449,0,0,1,9,0,0,7.448982015640085,100,92.55101798435992
30450,0,0,0,0,0,2405,72.839763905089,80,7.160236094910999
30451,0,0,0,0,0,199,25.577538676746997,26,0.42246132325300323
30452,1,0,0,100,0,429,40.396923279657976,24,-16.396923279657976
30453,1,0,0,100,0,222,30.380049922116658,28,-2.3800499221166582
30454,1,0,1,100,0,324,38.487405503626256,39,0.5125944963737439
30455,0,0,0,23,0,69,15.854291549607067,15,-0.8542915496070673
30456,0,0,0,198,0,0,1.0196252316063137,0,-1.0196252316063137
30457,2,0,7,278,0,2259,86.66348123661557,98,11.336518763384433
30458,0,0,0,0,0,207,26.711734999265154,23,-3.711734999265154
30459,0,0,0,105,0,1202,59.808846514413204,46,-13.808846514413204
30460,0,0,0,0,0,72,14.193568459484084,23,8.806431540515916
30461,0,0,1,0,0,1287,65.09945195380938,60,-5.099451953809378
30462,2,1,0,199,0,526,47.22034558456666,39,-8.220345584566658
30463,0,0,0,322,0,0,-0.07389257993210797,0,0.07389257993210797
30464,0,0,0,0,0,55,11.632263691843335,15,3.3677363081566654
30465,1,0,14,408,0,2951,90.1649010790382,89,-1.1649010790382022
30466,1,0,0,100,0,1038,59.17800602866951,58,-1.1780060286695075
30467,1,0,0,159,0,899,54.04438930730359,47,-7.0443893073035895
30468,0,0,0,0,0,142,21.84258069663351,19,-2.8425806966335116
30469,1,0,5,100,0,409,42.33585149669062,51,8.664148503309377
30470,2,0,5,159,0,173,37.33439632422102,37,-0.33439632422101795
30471,0,0,0,0,0,113,17.966065831633415,32,14.033934168366585
30472,0,0,2,119,0,623,46.278450294550275,66,19.721549705449725
30473,1,0,0,58,0,1954,77.35913208578198,72,-5.3591320857819795
30474,0,0,0,0,0,371,35.23192169649091,34,-1.2319216964909074
30475,0,0,0,0,0,33,7.99228838649934,13,5.00771161350066
30476,0,0,1,37,0,1025,57.18124073178478,79,21.818759268215217
30477,0,0,0,94,0,8,4.8185384869390155,0,-4.8185384869390155
30478,0,0,0,65,0,1741,69.21503605926719,54,-15.215036059267192
30479,0,0,0,0,0,21,6.349499843591528,14,7.650500156408472
30480,3,0,0,300,0,552,46.552420025212,56,9.447579974787999
30481,0,0,0,71,0,2468,77.44244440270961,85,7.5575555972903885
30482,0,0,1,0,0,61,18.299394748084428,24,5.700605251915572
30483,0,0,2,53,0,2707,79.41495568986603,96,16.585044310133966
30484,2,0,0,200,0,757,52.39774680745242,29,-23.39774680745242
30485,0,0,0,0,0,1330,67.0142403589202,49,-18.014240358920205
30486,0,0,0,0,0,14,5.238102131079418,5,-0.23810213107941802
30487,5,0,11,717,0,2036,87.51529788744428,73,-14.515297887444277
30488,0,0,0,0,0,586,42.43538010701371,33,-9.435380107013707
30489,0,0,0,0,0,0,2.6800779457914206,1,-1.6800779457914206
30490,0,0,0,23,0,329,33.11327597781768,43,9.886724022182321
30491,0,0,0,27,0,1789,66.09865255720018,55,-11.098652557200182
30492,0,0,0,0,0,320,32.46946301754424,50,17.530536982455757
30493,1,0,2,98,0,1139,71.04851726714548,40,-31.048517267145485
30494,0,0,0,86,0,4,4.582774496102106,1,-3.5827744961021057
30495,0,0,0,75,0,173,25.6376776545641,21,-4.637677654564101
30496,0,0,0,30,0,246,30.31549815569995,57,26.68450184430005
30497,1,0,0,100,0,2614,78.84255661585797,78,-0.8425566158579727
30498,0,0,0,0,0,939,52.54373626296837,52,-0.5437362629683733
30499,0,0,2,0,0,109,23.272300728100966,43,19.727699271899034
30500,2,0,0,200,0,169,30.189953497533214,25,-5.189953497533214
30501,3,1,2,295,0,2729,88.21461603813356,95,6.785383961866444
30502,0,0,0,22,0,232,29.29511145184588,58,28.70488854815412
30503,0,0,0,77,0,1058,58.26946600537719,40,-18.26946600537719
30504,0,0,0,0,0,30,7.331815266473231,1,-6.331815266473231
30505,0,0,0,0,0,952,52.49735069437879,56,3.502649305621212
30506,0,0,0,0,0,180,25.004033199996847,40,14.995966800003153
30507,0,0,0,10,0,22,5.540027708412138,1,-4.540027708412138
30508,0,0,0,0,0,2800,75.13358295276899,52,-23.13358295276899
30509,0,0,0,0,0,201,25.18708936666649,17,-8.187089366666491
30510,3,0,0,275,0,1553,73.32576761871869,52,-21.325767618718686
30511,0,0,0,0,0,10,4.987900930996676,8,3.012099069003324
30512,2,0,0,186,0,1790,75.6483651261043,79,3.351634873895705
30513,0,0,0,0,0,873,50.50205590702692,49,-1.5020559070269215
30514,0,0,0,0,0,374,35.37224884175205,38,2.6277511582479534
30515,1,1,4,100,0,1484,71.80464663101282,84,12.195353368987185
30516,0,0,0,0,0,0,2.6800779457914206,1,-1.6800779457914206
30517,0,0,1,134,0,604,55.651062152410084,47,-8.651062152410084
30518,4,3,6,407,0,2071,85.14055003111164,97,11.859449968888356
30519,0,0,0,0,0,433,37.144391743021785,10,-27.144391743021785
30520,0,0,0,0,0,48,10.665509456570696,25,14.334490543429304
30521,1,0,0,75,0,302,36.45429047915174,43,6.545709520848263
30522,0,0,0,0,0,2035,67.91402072312606,68,0.08597927687394247
30523,2,2,2,176,0,3749,91.5445561342668,86,-5.544556134266799
30524,0,0,0,0,0,304,32.07485963475894,27,-5.074859634758937
30525,0,0,0,78,0,79,17.384832721953515,10,-7.384832721953515
30526,1,1,1,100,0,148,29.14133940890498,40,10.85866059109502
30527,2,0,1,197,0,955,63.44335355814562,62,-1.443353558145617
30528,1,1,0,158,0,251,32.08163518429076,34,1.9183648157092392
30529,0,0,0,23,0,311,32.62490816379028,27,-5.6249081637902805
30530,1,1,0,193,0,220,32.01842521436431,29,-3.0184252143643135
30531,0,0,0,59,0,0,2.9682023859852635,100,97.03179761401474
30532,0,0,0,217,0,0,4.279663058767841,0,-4.279663058767841
30533,1,0,2,211,0,705,56.41508140309316,82,25.58491859690684
30534,0,0,3,0,0,1977,76.2611271700179,75,-1.2611271700179003
30535,1,0,0,54,0,1652,79.91941520970867,80,0.0805847902913257
30536,2,0,0,136,0,407,40.530597015271894,46,5.469402984728106
30537,2,1,2,206,0,717,55.327483742758915,56,0.6725162572410852
30538,0,0,0,64,0,3878,81.47799476182227,81,-0.4779947618222735
30539,2,1,2,197,0,3000,88.54780912250287,96,7.452190877497131
30540,3,0,4,380,0,1589,82.7469381588699,58,-24.746938158869895
30541,3,0,1,309,0,2614,90.59987352049873,92,1.4001264795012673
30542,3,0,3,275,0,2021,83.69563722778712,89,5.304362772212883
30543,4,1,5,430,0,3023,90.0212038574333,96,5.978796142566694
30544,0,0,0,0,0,0,2.6800779457914206,36,33.31992205420858
30545,2,0,0,305,0,1187,71.78533848994712,74,2.2146615100528777
30546,0,0,0,0,0,0,2.6800779457914206,1,-1.6800779457914206
30547,1,0,0,100,0,321,34.615427252674216,27,-7.615427252674216
30548,1,1,4,57,0,3995,87.37597539110405,93,5.624024608895951
30549,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30550,0,0,1,0,0,3098,77.21056563922214,65,-12.210565639222139
30551,0,0,0,0,0,473,37.76361209804144,45,7.236387901958558
30552,5,1,1,500,0,1001,70.12967923232284,65,-5.129679232322843
30553,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30554,0,0,0,0,0,36,9.207456229442542,10,0.7925437705574581
30555,0,0,0,0,0,73,14.193568459484084,17,2.8064315405159164
30556,7,3,2,670,0,770,56.9111534028195,78,21.0888465971805
30557,0,0,0,0,0,21,6.349499843591528,0,-6.349499843591528
30558,2,1,1,185,0,635,53.358052210924654,66,12.641947789075346
30559,1,0,0,100,0,1560,68.82314289297607,55,-13.823142892976065
30560,0,0,0,0,0,183,25.004033199996847,19,-6.004033199996847
30561,2,0,1,321,0,463,53.821073061641265,52,-1.8210730616412647
30562,0,0,0,0,0,255,28.846456782860024,11,-17.846456782860024
30563,1,0,0,48,0,7,5.036218579203175,5,-0.03621857920317506
30564,0,0,0,0,0,49,11.167237063187955,9,-2.1672370631879545
30565,0,0,0,11,0,2351,75.65994184970549,73,-2.65994184970549
30566,2,1,0,368,0,3856,87.8562201819539,78,-9.856220181953901
30567,1,0,4,208,0,2599,85.26879402508182,97,11.731205974918183
30568,0,0,0,0,0,26,7.291219128470744,5,-2.291219128470744
30569,0,0,0,0,0,208,26.711734999265154,26,-0.711734999265154
30570,4,0,1,509,0,585,55.33655348850754,60,4.6634465114924595
30571,2,0,1,200,0,539,47.86379842329504,53,5.136201576704963
30572,1,1,0,100,0,880,54.91256787839253,52,-2.9125678783925295
30573,0,0,0,0,0,1887,67.9576169550661,81,13.0423830449339
30574,3,0,0,331,0,1396,76.10411776430618,61,-15.104117764306181
30575,0,0,0,0,0,23,6.799604483224347,7,0.20039551677565282
30576,0,0,2,0,0,3273,81.28928010732103,89,7.710719892678966
30577,1,0,9,100,0,250,48.801902059431924,38,-10.801902059431924
30578,0,0,0,0,0,0,2.6800779457914206,0,-2.6800779457914206
30579,1,0,0,160,0,2835,82.61220781932583,93,10.387792180674168
30580,0,0,0,76,0,1866,70.6624243394352,58,-12.662424339435205
30581,0,0,0,0,0,788,48.021268303286284,60,11.978731696713716
30582,4,1,1,440,0,2177,86.40290297573597,92,5.5970970242640306
30583,0,0,0,0,0,12,5.208148096438008,0,-5.208148096438008
30584,1,0,0,197,0,1025,58.65303007165941,58,-0.6530300716594084
30585,4,1,1,456,0,2640,89.59647210669833,79,-10.596472106698329
30586,1,0,0,271,0,962,63.474021434288645,47,-16.474021434288645
30587,1,0,0,157,0,49,16.660122104649265,19,2.3398778953507353
30588,0,0,2,0,0,1177,63.905766641515235,68,4.0942333584847646
